timestamp,frame,N_raw,N_roi,valid_minpts,N_inlier,conf
12:32:33.239793,1,27,27,1,23,0.8518518518518519
12:32:33.295338,2,24,24,1,21,0.875
12:32:33.346050,3,5,5,1,5,1.0
12:32:33.406136,4,36,36,1,33,0.9166666666666666
12:32:33.459150,5,10,10,1,8,0.8
12:32:33.516815,6,32,32,1,29,0.90625
12:32:33.572071,7,34,34,1,31,0.9117647058823529
12:32:33.627173,8,29,29,1,26,0.896551724137931
12:32:33.684867,9,49,49,1,47,0.9591836734693877
12:32:33.738567,10,40,40,1,38,0.95
12:32:33.794915,11,50,50,1,48,0.96
12:32:33.848626,12,38,38,1,36,0.9473684210526315
12:32:33.906381,13,57,57,1,56,0.9824561403508771
12:32:33.956515,14,21,21,1,20,0.9523809523809523
12:32:34.012520,15,30,30,1,26,0.8666666666666667
12:32:34.073162,16,75,75,1,74,0.9866666666666667
12:32:34.121643,17,22,22,1,20,0.9090909090909091
12:32:34.181839,18,63,63,1,62,0.9841269841269841
12:32:34.240029,19,78,78,1,76,0.9743589743589743
12:32:34.292087,20,68,68,1,63,0.9264705882352942
12:32:34.347506,21,61,61,1,58,0.9508196721311475
12:32:34.399029,22,34,34,1,31,0.9117647058823529
12:32:34.454973,23,52,52,1,48,0.9230769230769231
12:32:34.511315,24,56,56,1,51,0.9107142857142857
12:32:34.564875,25,45,45,1,41,0.9111111111111111
12:32:34.623975,26,79,79,1,74,0.9367088607594937
12:32:34.675028,27,55,55,1,50,0.9090909090909091
12:32:34.731163,28,62,62,1,54,0.8709677419354839
12:32:34.787239,29,65,65,1,62,0.9538461538461539
12:32:34.838548,30,39,39,1,36,0.9230769230769231
12:32:34.893188,31,33,33,1,30,0.9090909090909091
12:32:34.955261,32,85,85,1,82,0.9647058823529412
12:32:35.017459,33,135,135,1,132,0.9777777777777777
12:32:35.064819,34,67,67,1,62,0.9253731343283582
12:32:35.117292,35,64,64,1,57,0.890625
12:32:35.170773,36,48,48,1,44,0.9166666666666666
12:32:35.226992,37,55,55,1,50,0.9090909090909091
12:32:35.285308,38,76,76,1,74,0.9736842105263158
12:32:35.336931,39,59,59,1,54,0.9152542372881356
12:32:35.391405,40,59,59,1,58,0.9830508474576272
12:32:35.450369,41,92,92,1,90,0.9782608695652174
12:32:35.510381,42,116,116,1,107,0.9224137931034483
12:32:35.559283,43,75,75,1,71,0.9466666666666667
12:32:35.607828,44,29,29,1,27,0.9310344827586207
12:32:35.670482,45,81,81,1,76,0.9382716049382716
12:32:35.721104,46,50,50,1,46,0.92
12:32:35.779451,47,81,81,1,77,0.9506172839506173
12:32:35.834689,48,78,78,1,75,0.9615384615384616
12:32:35.897607,49,128,128,1,126,0.984375
12:32:35.948295,50,102,102,1,94,0.9215686274509803
12:32:35.999982,51,77,77,1,73,0.948051948051948
12:32:36.057990,52,100,100,1,93,0.93
12:32:36.111054,53,85,85,1,80,0.9411764705882353
12:32:36.161491,54,56,56,1,52,0.9285714285714286
12:32:36.217615,55,66,66,1,63,0.9545454545454546
12:32:36.284185,56,145,145,1,135,0.9310344827586207
12:32:36.336538,57,119,119,1,110,0.9243697478991597
12:32:36.388227,58,103,103,1,89,0.8640776699029126
12:32:36.445051,59,113,113,1,102,0.9026548672566371
12:32:36.500433,60,118,118,1,107,0.9067796610169492
12:32:36.554859,61,119,119,1,118,0.9915966386554622
12:32:36.605886,62,82,82,1,78,0.9512195121951219
12:32:36.658573,63,76,76,1,64,0.8421052631578947
12:32:36.718854,64,109,109,1,105,0.963302752293578
12:32:36.775981,65,120,120,1,115,0.9583333333333334
12:32:36.829628,66,107,107,1,106,0.9906542056074766
12:32:36.880096,67,84,84,1,83,0.9880952380952381
12:32:36.936327,68,97,97,1,91,0.9381443298969072
12:32:36.992834,69,101,101,1,99,0.9801980198019802
12:32:37.052469,70,132,132,1,125,0.946969696969697
12:32:37.101627,71,92,92,1,89,0.967391304347826
12:32:37.153991,72,76,76,1,71,0.9342105263157895
12:32:37.208683,73,72,72,1,67,0.9305555555555556
12:32:37.265916,74,79,79,1,74,0.9367088607594937
12:32:37.317291,75,60,60,1,57,0.95
12:32:37.371494,76,63,63,1,61,0.9682539682539683
12:32:37.429676,77,80,80,1,77,0.9625
12:32:37.484086,78,72,72,1,67,0.9305555555555556
12:32:37.531417,79,26,26,1,23,0.8846153846153846
12:32:37.593280,80,77,75,1,71,0.9466666666666667
12:32:37.643190,81,28,25,1,22,0.88
12:32:37.697175,82,34,34,1,28,0.8235294117647058
12:32:37.751882,83,20,20,1,17,0.85
12:32:37.806253,84,22,22,1,21,0.9545454545454546
12:32:37.861244,85,26,17,1,15,0.8823529411764706
12:32:37.916802,86,32,32,1,29,0.90625
12:32:37.970635,87,17,14,1,13,0.9285714285714286
12:32:38.028704,88,44,30,1,29,0.9666666666666667
12:32:38.082384,89,32,32,1,28,0.875
12:32:38.138707,90,40,40,1,38,0.95
12:32:38.189520,91,8,8,1,6,0.75
12:32:38.247023,92,28,28,1,25,0.8928571428571429
12:32:38.298793,93,12,12,1,11,0.9166666666666666
12:32:38.359199,94,52,52,1,48,0.9230769230769231
12:32:38.409548,95,12,11,1,11,1.0
12:32:38.464190,96,15,15,1,14,0.9333333333333333
12:32:38.530628,97,90,90,1,90,1.0
12:32:38.582982,98,68,68,1,67,0.9852941176470589
12:32:38.640837,99,90,90,1,89,0.9888888888888889
12:32:38.869647,100,10,10,1,9,0.9
12:32:38.877652,101,13,12,1,11,0.9166666666666666
12:32:38.920099,102,26,25,1,23,0.92
12:32:38.951150,103,9,9,1,9,1.0
12:32:38.984282,104,4,4,0,0,0.0
12:32:39.012789,105,19,19,1,17,0.8947368421052632
12:32:39.044191,106,23,23,1,21,0.9130434782608695
12:32:39.075129,107,8,8,1,8,1.0
12:32:39.128440,108,39,39,1,36,0.9230769230769231
12:32:39.178509,109,7,7,1,7,1.0
12:32:39.237241,110,34,34,1,32,0.9411764705882353
12:32:39.288354,111,5,5,1,5,1.0
12:32:39.346106,112,25,25,1,23,0.92
12:32:39.403937,113,49,49,1,47,0.9591836734693877
12:32:39.454136,114,9,9,1,8,0.8888888888888888
12:32:39.515779,115,58,55,1,53,0.9636363636363636
12:32:39.571547,116,61,59,1,53,0.8983050847457628
12:32:39.626338,117,62,62,1,60,0.967741935483871
12:32:39.679338,118,46,46,1,41,0.8913043478260869
12:32:39.729370,119,11,11,1,11,1.0
12:32:39.783854,120,9,7,1,7,1.0
12:32:39.838206,121,9,7,1,6,0.8571428571428571
12:32:39.896933,122,32,30,1,28,0.9333333333333333
12:32:39.950507,123,20,20,1,19,0.95
12:32:40.004218,124,10,10,1,9,0.9
12:32:40.063991,125,48,47,1,44,0.9361702127659575
12:32:40.117337,126,36,35,1,34,0.9714285714285714
12:32:40.174140,127,46,46,1,43,0.9347826086956522
12:32:40.228368,128,40,38,1,36,0.9473684210526315
12:32:40.282337,129,28,24,1,21,0.875
12:32:40.339991,130,55,52,1,50,0.9615384615384616
12:32:40.391186,131,26,22,1,22,1.0
12:32:40.445895,132,28,27,1,26,0.9629629629629629
12:32:40.497564,133,4,3,0,0,0.0
12:32:40.554036,134,18,18,1,16,0.8888888888888888
12:32:40.610352,135,25,25,1,25,1.0
12:32:40.669022,136,47,46,1,41,0.8913043478260869
12:32:40.723843,137,39,39,1,36,0.9230769230769231
12:32:40.778334,138,37,37,1,35,0.9459459459459459
12:32:40.835424,139,56,56,1,55,0.9821428571428571
12:32:40.887335,140,34,33,1,28,0.8484848484848485
12:32:40.937839,141,6,4,0,0,0.0
12:32:40.994123,142,8,5,1,5,1.0
12:32:41.051235,143,25,22,1,21,0.9545454545454546
12:32:41.108320,144,44,44,1,42,0.9545454545454546
12:32:41.161748,145,25,25,1,24,0.96
12:32:41.214114,146,12,9,1,8,0.8888888888888888
12:32:41.267296,147,6,6,1,5,0.8333333333333334
12:32:41.323015,148,6,6,1,6,1.0
12:32:41.378701,149,8,8,1,6,0.75
12:32:41.434910,150,20,18,1,17,0.9444444444444444
12:32:41.490162,151,18,18,1,16,0.8888888888888888
12:32:41.542489,152,7,7,1,6,0.8571428571428571
12:32:41.597954,153,6,6,1,6,1.0
12:32:41.661736,154,57,57,1,55,0.9649122807017544
12:32:41.714518,155,47,47,1,45,0.9574468085106383
12:32:41.770815,156,53,53,1,52,0.9811320754716981
12:32:41.826684,157,55,55,1,52,0.9454545454545454
12:32:41.882624,158,65,65,1,62,0.9538461538461539
12:32:41.935167,159,44,42,1,39,0.9285714285714286
12:32:41.987422,160,35,34,1,32,0.9411764705882353
12:32:42.130009,161,59,57,1,56,0.9824561403508771
12:32:42.169378,162,47,47,1,45,0.9574468085106383
12:32:42.199593,163,8,8,1,8,1.0
12:32:42.231260,164,54,54,1,54,1.0
12:32:42.268538,165,74,67,1,66,0.9850746268656716
12:32:42.322223,166,61,61,1,58,0.9508196721311475
12:32:42.375906,167,50,50,1,46,0.92
12:32:42.435003,168,81,81,1,79,0.9753086419753086
12:32:42.490144,169,78,78,1,76,0.9743589743589743
12:32:42.544639,170,75,75,1,74,0.9866666666666667
12:32:42.592611,171,35,35,1,32,0.9142857142857143
12:32:42.650540,172,50,49,1,45,0.9183673469387755
12:32:42.703191,173,29,29,1,26,0.896551724137931
12:32:42.764439,174,81,81,1,78,0.9629629629629629
12:32:42.812953,175,36,36,1,34,0.9444444444444444
12:32:42.872228,176,70,70,1,66,0.9428571428571428
12:32:42.925633,177,46,46,1,43,0.9347826086956522
12:32:42.976057,178,14,14,1,13,0.9285714285714286
12:32:43.033030,179,37,37,1,33,0.8918918918918919
12:32:43.087197,180,29,29,1,26,0.896551724137931
12:32:43.141177,181,26,26,1,24,0.9230769230769231
12:32:43.195225,182,10,10,1,9,0.9
12:32:43.251030,183,25,25,1,22,0.88
12:32:43.311608,184,62,61,1,59,0.9672131147540983
12:32:43.359632,185,11,9,1,8,0.8888888888888888
12:32:43.416140,186,26,26,1,24,0.9230769230769231
12:32:43.470165,187,14,14,1,13,0.9285714285714286
12:32:43.524378,188,8,8,1,7,0.875
12:32:43.583091,189,35,35,1,30,0.8571428571428571
12:32:43.634100,190,7,7,1,7,1.0
12:32:43.689601,191,13,13,1,12,0.9230769230769231
12:32:43.744128,192,8,8,1,8,1.0
12:32:43.799123,193,7,7,1,6,0.8571428571428571
12:32:43.855804,194,26,26,1,25,0.9615384615384616
12:32:43.911113,195,21,21,1,20,0.9523809523809523
12:32:43.969002,196,44,44,1,44,1.0
12:32:44.021568,197,24,24,1,22,0.9166666666666666
12:32:44.077351,198,30,30,1,26,0.8666666666666667
12:32:44.132919,199,32,32,1,31,0.96875
12:32:44.416837,200,30,30,1,28,0.9333333333333333
12:32:44.444019,201,26,26,1,23,0.8846153846153846
12:32:44.476557,202,44,44,1,40,0.9090909090909091
12:32:44.506792,203,20,20,1,18,0.9
12:32:44.652823,204,7,7,1,6,0.8571428571428571
12:32:44.734075,205,32,32,1,31,0.96875
